reactant-1,reactant-2,reagent-1,reagent-2,catalyst-1,solvent-1,solvent-2,solvent-3,solvent-4,solvent-5,product,temperature_c,reaction_time_s,yield_percent
Ic1cccnc1,Cc1ccc(N)cc1,COC(=O)c1cc(-c2ccco2)on1,CN(C)C(=NC(C)(C)C)N(C)C,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c(C(C)C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2cccnc2)cc1,60.0,57600.0,68.10761260986328
Clc1cccnc1,Cc1ccc(N)cc1,COC(=O)c1cc(-c2ccco2)on1,CN(C)C(=NC(C)(C)C)N(C)C,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c(C(C)C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2cccnc2)cc1,60.0,57600.0,4.143900394439697
COc1ccc(Cl)cc1,Cc1ccc(N)cc1,CCOC(=O)c1ccon1,CN(C)C(=NC(C)(C)C)N(C)C,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c(C(C)C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,COc1ccc(Nc2ccc(C)cc2)cc1,60.0,57600.0,0.5535075068473816
Ic1cccnc1,Cc1ccc(N)cc1,c1ccc(-c2ncno2)cc1,CN(C)C(=NC(C)(C)C)N(C)C,COc1ccc(OC)c([P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2cccnc2)cc1,60.0,57600.0,24.09811782836914
COc1ccc(Cl)cc1,Cc1ccc(N)cc1,CCOC(=O)c1cnoc1,CN1CCCN2CCCN=C12,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c(C(C)C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,COc1ccc(Nc2ccc(C)cc2)cc1,60.0,57600.0,0.4231674075126648
Brc1ccccn1,Cc1ccc(N)cc1,c1ccc2oncc2c1,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,COc1ccc(OC)c([P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2ccccn2)cc1,60.0,57600.0,63.5650634765625
CCc1ccc(I)cc1,Cc1ccc(N)cc1,c1ccc2nocc2c1,CN1CCCN2CCCN=C12,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c(C(C)C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CCc1ccc(Nc2ccc(C)cc2)cc1,60.0,57600.0,66.86881256103516
FC(F)(F)c1ccc(Br)cc1,Cc1ccc(N)cc1,CCOC(=O)c1ccon1,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,COc1ccc(OC)c([P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,60.0,57600.0,0.0
COc1ccc(Br)cc1,Cc1ccc(N)cc1,c1ccc2nocc2c1,CN(C)C(=NC(C)(C)C)N(C)C,COc1ccc(OC)c([P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,COc1ccc(Nc2ccc(C)cc2)cc1,60.0,57600.0,3.3783774375915527
COc1ccc(I)cc1,Cc1ccc(N)cc1,Cc1ccno1,CN1CCCN2CCCN=C12,COc1ccc(OC)c([P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,COc1ccc(Nc2ccc(C)cc2)cc1,60.0,57600.0,49.74093246459961
Clc1cccnc1,Cc1ccc(N)cc1,Cc1cc(-c2ccccc2)on1,CN1CCCN2CCCN=C12,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c(C(C)C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2cccnc2)cc1,60.0,57600.0,5.005508899688721
FC(F)(F)c1ccc(I)cc1,Cc1ccc(N)cc1,c1ccc2nocc2c1,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c(C(C)C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,60.0,57600.0,9.109122276306152
Ic1ccccn1,Cc1ccc(N)cc1,Cc1ccno1,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c(C(C)C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2ccccn2)cc1,60.0,57600.0,40.27887725830078
Brc1cccnc1,Cc1ccc(N)cc1,CCOC(=O)c1cc(C)no1,CN1CCCN2CCCN=C12,COc1ccc(OC)c([P](C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2cccnc2)cc1,60.0,57600.0,86.53541564941406
COc1ccc(I)cc1,Cc1ccc(N)cc1,c1ccc2nocc2c1,CN1CCCN2CCCN=C12,COc1ccc(OC)c([P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,COc1ccc(Nc2ccc(C)cc2)cc1,60.0,57600.0,35.335853576660156
CCc1ccc(Br)cc1,Cc1ccc(N)cc1,c1ccc(-c2ccno2)cc1,CN1CCCN2CCCN=C12,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c(C(C)C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CCc1ccc(Nc2ccc(C)cc2)cc1,60.0,57600.0,81.56942749023438
Ic1cccnc1,Cc1ccc(N)cc1,c1ccc(-c2ccno2)cc1,CN1CCCN2CCCN=C12,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c(C(C)C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2cccnc2)cc1,60.0,57600.0,17.37830352783203
COc1ccc(Cl)cc1,Cc1ccc(N)cc1,Cc1ccon1,CN(C)C(=NC(C)(C)C)N(C)C,COc1ccc(OC)c([P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,COc1ccc(Nc2ccc(C)cc2)cc1,60.0,57600.0,0.0
Clc1cccnc1,Cc1ccc(N)cc1,c1ccc(-c2cnoc2)cc1,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,COc1ccc(OC)c([P](C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2cccnc2)cc1,60.0,57600.0,68.4725112915039
CCc1ccc(I)cc1,Cc1ccc(N)cc1,c1ccc(-c2cnoc2)cc1,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c(C(C)C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CCc1ccc(Nc2ccc(C)cc2)cc1,60.0,57600.0,27.048612594604492
Ic1cccnc1,Cc1ccc(N)cc1,c1ccc(-c2ncno2)cc1,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c(C(C)C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2cccnc2)cc1,60.0,57600.0,0.0
Clc1ccccn1,Cc1ccc(N)cc1,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c(C(C)C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2ccccn2)cc1,60.0,57600.0,56.11677932739258
COc1ccc(I)cc1,Cc1ccc(N)cc1,Cc1cc(C)on1,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,COc1ccc(OC)c([P](C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,COc1ccc(Nc2ccc(C)cc2)cc1,60.0,57600.0,46.93920135498047
Brc1cccnc1,Cc1ccc(N)cc1,Cc1ccno1,CN1CCCN2CCCN=C12,COc1ccc(OC)c([P](C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2cccnc2)cc1,60.0,57600.0,79.68761444091797
Brc1cccnc1,Cc1ccc(N)cc1,Cc1cc(C)on1,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,COc1ccc(OC)c([P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2cccnc2)cc1,60.0,57600.0,48.4771728515625
CCc1ccc(I)cc1,Cc1ccc(N)cc1,Cc1ccon1,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,COc1ccc(OC)c([P](C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CCc1ccc(Nc2ccc(C)cc2)cc1,60.0,57600.0,82.84062957763672
COc1ccc(Br)cc1,Cc1ccc(N)cc1,CCOC(=O)c1cc(C)on1,CN(C)C(=NC(C)(C)C)N(C)C,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c(C(C)C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,COc1ccc(Nc2ccc(C)cc2)cc1,60.0,57600.0,14.90450668334961
Brc1ccccn1,Cc1ccc(N)cc1,c1ccc(-c2ncno2)cc1,CN1CCCN2CCCN=C12,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c(C(C)C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2ccccn2)cc1,60.0,57600.0,90.04315185546875
COc1ccc(Br)cc1,Cc1ccc(N)cc1,COC(=O)c1ccno1,CN1CCCN2CCCN=C12,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c(C(C)C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,COc1ccc(Nc2ccc(C)cc2)cc1,60.0,57600.0,2.785991907119751
CCc1ccc(Br)cc1,Cc1ccc(N)cc1,c1ccc2nocc2c1,CN(C)C(=NC(C)(C)C)N(C)C,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c(C(C)C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CCc1ccc(Nc2ccc(C)cc2)cc1,60.0,57600.0,1.1320439577102661
Clc1cccnc1,Cc1ccc(N)cc1,c1ccc(-c2cnoc2)cc1,CN(C)C(=NC(C)(C)C)N(C)C,COc1ccc(OC)c([P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2cccnc2)cc1,60.0,57600.0,4.546243190765381
COc1ccc(I)cc1,Cc1ccc(N)cc1,CCOC(=O)c1cc(C)no1,CN1CCCN2CCCN=C12,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c(C(C)C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,COc1ccc(Nc2ccc(C)cc2)cc1,60.0,57600.0,26.651893615722656
FC(F)(F)c1ccc(Cl)cc1,Cc1ccc(N)cc1,CCOC(=O)c1ccon1,CN1CCCN2CCCN=C12,COc1ccc(OC)c([P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,60.0,57600.0,17.384511947631836
CCc1ccc(I)cc1,Cc1ccc(N)cc1,Cc1cc(C)on1,CN(C)C(=NC(C)(C)C)N(C)C,COc1ccc(OC)c([P](C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CCc1ccc(Nc2ccc(C)cc2)cc1,60.0,57600.0,57.65452194213867
Ic1cccnc1,Cc1ccc(N)cc1,c1ccc(-c2ncno2)cc1,CN(C)C(=NC(C)(C)C)N(C)C,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c(C(C)C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2cccnc2)cc1,60.0,57600.0,23.800615310668945
Brc1cccnc1,Cc1ccc(N)cc1,CCOC(=O)c1cnoc1C,CN1CCCN2CCCN=C12,COc1ccc(OC)c([P](C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2cccnc2)cc1,60.0,57600.0,43.178138732910156
CCc1ccc(I)cc1,Cc1ccc(N)cc1,c1ccc2nocc2c1,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,COc1ccc(OC)c([P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CCc1ccc(Nc2ccc(C)cc2)cc1,60.0,57600.0,11.231285095214844
COc1ccc(Br)cc1,Cc1ccc(N)cc1,c1ccc(-c2ncno2)cc1,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c(C(C)C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,COc1ccc(Nc2ccc(C)cc2)cc1,60.0,57600.0,3.1734094619750977
CCc1ccc(I)cc1,Cc1ccc(N)cc1,c1ccc(-c2ccno2)cc1,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c(C(C)C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CCc1ccc(Nc2ccc(C)cc2)cc1,60.0,57600.0,26.67490005493164
Ic1cccnc1,Cc1ccc(N)cc1,Cc1ccno1,CN1CCCN2CCCN=C12,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c(C(C)C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2cccnc2)cc1,60.0,57600.0,29.06844711303711
COc1ccc(Cl)cc1,Cc1ccc(N)cc1,c1ccc2nocc2c1,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,COc1ccc(OC)c([P](C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,COc1ccc(Nc2ccc(C)cc2)cc1,60.0,57600.0,0.0
Brc1ccccn1,Cc1ccc(N)cc1,Cc1ccon1,CN(C)C(=NC(C)(C)C)N(C)C,COc1ccc(OC)c([P](C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2ccccn2)cc1,60.0,57600.0,59.55424880981445
Brc1ccccn1,Cc1ccc(N)cc1,COC(=O)c1cc(-c2cccs2)on1,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c(C(C)C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2ccccn2)cc1,60.0,57600.0,73.2673110961914
COc1ccc(Cl)cc1,Cc1ccc(N)cc1,CCOC(=O)c1cnoc1C,CN1CCCN2CCCN=C12,COc1ccc(OC)c([P](C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,COc1ccc(Nc2ccc(C)cc2)cc1,60.0,57600.0,0.0
Brc1ccccn1,Cc1ccc(N)cc1,c1ccc(CN(Cc2ccccc2)c2ccon2)cc1,CN1CCCN2CCCN=C12,COc1ccc(OC)c([P](C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2ccccn2)cc1,60.0,57600.0,85.65923309326172
Clc1ccccn1,Cc1ccc(N)cc1,CN(C)C(=NC(C)(C)C)N(C)C,,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c(C(C)C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2ccccn2)cc1,60.0,57600.0,68.57268524169922
COc1ccc(Br)cc1,Cc1ccc(N)cc1,c1ccc(CN(Cc2ccccc2)c2ccno2)cc1,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c(C(C)C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,COc1ccc(Nc2ccc(C)cc2)cc1,60.0,57600.0,9.627089500427246
FC(F)(F)c1ccc(Cl)cc1,Cc1ccc(N)cc1,COC(=O)c1ccno1,CN1CCCN2CCCN=C12,COc1ccc(OC)c([P](C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,60.0,57600.0,6.92498779296875
COc1ccc(Cl)cc1,Cc1ccc(N)cc1,Fc1cccc(F)c1-c1ccno1,CN1CCCN2CCCN=C12,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C(C)(C)C)(C(C)(C)C)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c(C(C)C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,COc1ccc(Nc2ccc(C)cc2)cc1,60.0,57600.0,2.8906867504119873
FC(F)(F)c1ccc(Cl)cc1,Cc1ccc(N)cc1,CN(C)C(=NC(C)(C)C)N(C)C,,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c(C(C)C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,60.0,57600.0,20.671716690063477
Clc1ccccn1,Cc1ccc(N)cc1,Cc1cc(-c2ccccc2)on1,CN1CCCN2CCCN=C12,CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)->[Pd]2(<-[NH2]c3ccccc3-c3cccc[c]32)[O]S(=O)(=O)C(F)(F)F)c(C(C)C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,Cc1ccc(Nc2ccccn2)cc1,60.0,57600.0,25.36847686767578
