reactant-1,reactant-2,product,temperature_c,reaction_time_s,yield_percent
COc1ccc(Oc2nc(OC)nc(OC)n2)cc1,OB(O)c1ccccc1,COc1ccc(-c2ccccc2)cc1,110.0,86400.0,81.0
CCN(CC)C(=O)Oc1cccc2[nH]c3ccccc3c12,OB(O)c1ccccc1,c1ccc(-c2cccc3[nH]c4ccccc4c23)cc1,150.0,45000.0,36.0
COc1ccc2ccccc2c1,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2ccc3ccccc3c2)cc1,100.0,57600.0,97.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,O=C=O,O=C(O)c1ccc2ccccc2c1,80.0,172800.0,47.0
COc1cccc2ccccc12,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2cccc3ccccc23)cc1,120.0,57600.0,98.0
CCO[Si](OCC)(OCC)c1ccccc1OC,CN(C)C(=O)Oc1cccc2ccccc12,COc1ccccc1-c1cccc2ccccc12,120.0,43200.0,72.0
CCO[Si](OCC)(OCC)c1ccccc1OC,CN(C)C(=O)Oc1cccc2c(F)cccc12,COc1ccccc1-c1cccc2c(F)cccc12,120.0,43200.0,58.0
CC(=O)c1cccs1,CC(C)(C)C(=O)Oc1cccc2ccccc12,O=C(Cc1cccc2ccccc12)c1cccs1,150.0,86400.0,83.0
CCN(CC)C(=O)Oc1ccc(C#N)cc1,OB(O)c1ccccc1,N#Cc1ccc(-c2ccccc2)cc1,150.0,36000.0,28.0
CC(=O)Oc1ccc2ccccc2c1,CCCCc1ccc(B2OB(c3ccc(CCCC)cc3)OB(c3ccc(CCCC)cc3)O2)cc1,CCCCc1ccc(-c2ccc3ccccc3c2)cc1,110.0,43200.0,61.0
CC(C)(C)C(=O)Oc1ccccc1,Cc1ccc(B2OB(c3ccc(C)cc3)OB(c3ccc(C)cc3)O2)cc1,Cc1ccc(-c2ccccc2)cc1,110.0,43200.0,31.0
CC(C)[CH2][Al]([CH2]C(C)C)[c]1ccccc1,CCN(CC)C(=O)Oc1ccc(OC)cc1,COc1ccc(-c2ccccc2)cc1,70.0,86400.0,93.0
OB(O)c1ccccc1,CC(C)(C)C(=O)Oc1c2ccccc2cc2ccccc12,c1ccc(-c2c3ccccc3cc3ccccc23)cc1,100.0,21600.0,5.0
CC(C)(C)C(=O)Oc1cccc2ncccc12,c1ccc2ocnc2c1,c1ccc2oc(-c3cccc4ncccc34)nc2c1,120.0,43200.0,86.0
CC(C)[CH2][Al]([CH2]C(C)C)[c]1ccccc1,CCN(CC)C(=O)Oc1ccc(OC)cc1,COc1ccc(-c2ccccc2)cc1,70.0,86400.0,93.0
CCN(CC)C(=O)Oc1cccc(NC(=O)OC(C)(C)C)c1,[Cl][Mg][c]1ccccc1,CC(C)(C)OC(=O)Nc1cccc(-c2ccccc2)c1,25.0,57600.0,73.0
CC(=O)c1ccc(C)cc1,CC(C)(C)C(=O)Oc1cccc2ccccc12,Cc1ccc(C(=O)Cc2cccc3ccccc23)cc1,150.0,86400.0,81.0
COc1ccc2ccccc2c1,Cc1cc2ccccc2cn1,Cc1cc2ccccc2c(-c2ccc3ccccc3c2)n1,90.0,57600.0,60.0
COc1cccc(C(F)(F)F)c1,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2cccc(C(F)(F)F)c2)cc1,120.0,57600.0,49.0
COc1ccc2ccccc2c1,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2ccc3ccccc3c2)cc1,100.0,57600.0,56.0
COc1ccc2ccccc2c1,[Li][c]1ccccc1,c1ccc(-c2ccc3ccccc3c2)cc1,25.0,43200.0,0.0
CC(C)COc1ccc2ccccc2c1,[CH3][Mg][Br],Cc1ccc2ccccc2c1,80.0,1200.0,91.0
COc1ccnc(-c2cc(OC)ccn2)c1,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2ccnc(-c3cc(-c4ccc(C)cc4)ccn3)c2)cc1,100.0,43200.0,38.0
C1COCCN1,CC(C)(C)OCOc1ccccc1,c1ccc(N2CCOCC2)cc1,80.0,10800.0,91.0
[Br][Mg][c]1ccccc1,COc1ccc(OC)cc1,c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,80.0,54000.0,95.0
CN(C)C(=O)Oc1ccccc1,c1ccc(Cn2ccnc2)cc1,c1ccc(Cn2ccnc2-c2ccccc2)cc1,110.0,129600.0,64.0
CCO[Si](OCC)(OCC)c1cc(C)cc(C)c1,COc1ccc2cc(OC(=O)N(C)C)ccc2c1,COc1ccc2cc(-c3cc(C)cc(C)c3)ccc2c1,120.0,43200.0,86.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,O=C=O,O=C(O)c1ccc2ccccc2c1,70.0,172800.0,3.0
CC(C)(C)OC(=O)Oc1ccc2ccccc2c1,OB(O)c1ccccc1,c1ccc(-c2ccc3ccccc3c2)cc1,60.0,14400.0,45.0
[Li][c]1ccc(N(C)C)cc1,COc1ccc(C)cc1,Cc1ccc(-c2ccc(N(C)C)cc2)cc1,90.0,43200.0,30.0
CC1(C)COB(c2cccc3ccccc23)OC1,CCN(CC)C(=O)Oc1ccccc1,c1ccc(-c2cccc3ccccc23)cc1,150.0,72000.0,67.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,CC[Si](CC)(CC)B1OC(C)(C)C(C)(C)O1,CC[Si](CC)(CC)c1ccc2ccccc2c1,50.0,7200.0,18.0
CC(C)(C)C(=O)Oc1cccc2ccccc12,Cc1ccc(B(O)O)cc1,Cc1ccc(-c2cccc3ccccc23)cc1,80.0,86400.0,91.0
CC(=O)c1ccccc1,CC(C)(C)C(=O)Oc1ccc2ccccc2c1,O=C(Cc1ccc2ccccc2c1)c1ccccc1,120.0,43200.0,0.0
CN(C)C(=O)Oc1ccccc1,Cn1cnc2ccccc21,Cn1c(-c2ccccc2)nc2ccccc21,110.0,43200.0,70.0
CCN(CC)C(=O)Oc1ccc2ccccc2c1,Cc1ccc(B(O)O)cc1,Cc1ccc(-c2ccc3ccccc3c2)cc1,150.0,72000.0,26.0
OB(O)c1ccccc1,CC(C)(C)C(=O)Oc1c2ccccc2cc2ccccc12,c1ccc(-c2c3ccccc3cc3ccccc23)cc1,100.0,21600.0,93.0
COC(=O)c1cc2ccccc2cc1OC(=O)C(C)(C)C,O=C=O,COC(=O)c1cc2ccccc2cc1C(=O)O,80.0,172800.0,49.0
COc1nc(OC)nc(Oc2ccc(C=O)cc2)n1,OB(O)c1cccc(C(F)(F)F)c1,O=Cc1ccc(-c2cccc(C(F)(F)F)c2)cc1,110.0,86400.0,80.0
COC(=O)Oc1ccc(OC)cc1,OB(O)c1ccccc1,COc1ccc(-c2ccccc2)cc1,60.0,86400.0,0.0
Cc1cc[c]([Mg][Br])cc1,COc1ccc2cc(-c3ccccc3)ccc2c1,Cc1ccc(-c2ccc3cc(-c4ccccc4)ccc3c2)cc1,60.0,86400.0,82.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,O=C=O,O=C(O)c1ccc2ccccc2c1,80.0,172800.0,41.0
CC(C)(C)C(=O)Oc1cccc2cccnc12,COc1ccc(C(C)=O)cc1,COc1ccc(C(=O)Cc2cccc3cccnc23)cc1,150.0,86400.0,66.0
CN(C)C(=O)Oc1cccc(C(C)(C)C)c1,Cn1cnc2ccccc21,Cn1c(-c2cccc(C(C)(C)C)c2)nc2ccccc21,110.0,43200.0,74.0
COc1ccc2ccccc2c1,[Li][Zn]([Li])([CH3])([CH3])([CH3])[c]1cccc2ccccc12,c1ccc2cc(-c3cccc4ccccc34)ccc2c1,25.0,32400.0,79.0
Cc1cc[c]([Mg][Br])cc1,c1ccc2c(c1)oc1ccccc12,Cc1ccc(-c2ccccc2-c2ccccc2O)cc1,80.0,3600.0,3.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,CC[Si](CC)(CC)B1OC(C)(C)C(C)(C)O1,CC[Si](CC)(CC)c1ccc2ccccc2c1,50.0,7200.0,24.0
C=[CH][Mg][Br],CCN(CC)C(=O)Oc1cc2ccccc2c2ccccc12,C=Cc1cc2ccccc2c2ccccc12,25.0,57600.0,55.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,O=C=O,O=C(O)c1ccc2ccccc2c1,80.0,172800.0,0.0
CC(C)[CH2][Al]([CH2]C(C)C)[c]1ccccc1,CCN(CC)C(=O)Oc1ccsc1,c1ccc(-c2ccsc2)cc1,90.0,86400.0,22.0
COc1cccc(N(c2ccccc2)c2ccccc2)c1,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2cccc(N(c3ccccc3)c3ccccc3)c2)cc1,60.0,14400.0,97.0
CC(C)(C)OC(=O)Oc1ccc2ccccc2c1,OB(O)c1ccc(C(F)(F)F)cc1,FC(F)(F)c1ccc(-c2ccc3ccccc3c2)cc1,60.0,21600.0,68.0
CC(C)[CH2][Al]([CH2]C(C)C)[c]1ccccc1,CCN(CC)C(=O)Oc1ccc(OC)cc1,COc1ccc(-c2ccccc2)cc1,70.0,43200.0,76.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,CC[Si](CC)(CC)B1OC(C)(C)C(C)(C)O1,CC[Si](CC)(CC)c1ccc2ccccc2c1,130.0,54000.0,24.0
CN(C)C(=O)Oc1ccc2ccccc2c1,Cn1cnc(-c2ccccc2)c1-c1ccccc1,Cn1c(-c2ccc3ccccc3c2)nc(-c2ccccc2)c1-c1ccccc1,110.0,129600.0,87.0
CCCCN=C=O,O=C(Oc1ccc2ccccc2c1)c1ccccc1,CCCCNC(=O)c1ccc2ccccc2c1,80.0,86400.0,29.0
CC[Si](CC)(CC)B1OC(C)(C)C(C)(C)O1,COc1cccc(OC(=O)C(C)(C)C)c1,CC[Si](CC)(CC)c1cccc(OC)c1,50.0,30600.0,79.0
OB(O)c1ccccc1,CC(C)(C)C(=O)Oc1c2ccccc2cc2ccccc12,c1ccc(-c2c3ccccc3cc3ccccc23)cc1,100.0,21600.0,83.0
COc1ccc2cc(N3CCCCC3)ccc2c1,[Li][c]1ccccc1,c1ccc(-c2ccc3cc(N4CCCCC4)ccc3c2)cc1,25.0,43200.0,72.0
COc1ccc(-c2ccccn2)cc1,Cc1ccc(B2OCC(C)(C)CO2)cc1,Cc1ccc(-c2ccc(-c3ccccn3)cc2)cc1,120.0,43200.0,67.0
[Br][Mg][c]1ccccc1,CCN(CC)C(=O)Oc1ccccc1C,Cc1ccccc1-c1ccccc1,25.0,21600.0,95.0
CC(C)(C)OC(=O)Oc1ccc2ccccc2c1,COc1ccc(B(O)O)cc1,COc1ccc(-c2ccc3ccccc3c2)cc1,60.0,14400.0,83.0
COc1ccc(Oc2nc(OC)nc(OC)n2)cc1,Cc1ccccc1B(O)O,COc1ccc(-c2ccccc2C)cc1,110.0,86400.0,89.0
COc1ccc2c(c1)CCCC2,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2ccc3c(c2)CCCC3)cc1,100.0,54000.0,94.0
COc1ccc2cc(-c3ccccn3)ccc2c1,Cn1cnc2ccccc21,Cn1c(-c2ccc3cc(-c4ccccn4)ccc3c2)nc2ccccc21,90.0,57600.0,66.0
C1COCCN1,CC(C)(C)C(=O)Oc1ccc(F)cc1,Fc1ccc(N2CCOCC2)cc1,80.0,10800.0,73.0
COc1ccc2ccccc2c1,Cn1cnc2ccccc21,Cn1c(-c2ccc3ccccc3c2)nc2ccccc21,130.0,57600.0,60.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,c1ccc2ocnc2c1,c1ccc2cc(-c3nc4ccccc4o3)ccc2c1,150.0,43200.0,93.0
COc1ccc2ccccc2c1,[Li][Zn]([Li])([CH3])([CH3])([CH3])[c]1ccccc1,c1ccc(-c2ccc3ccccc3c2)cc1,25.0,32400.0,82.0
COc1ccc2cc(-c3c(C)cc(C)cc3C)ccc2c1,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2ccc3cc(-c4c(C)cc(C)cc4C)ccc3c2)cc1,60.0,14400.0,94.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,CCCCN=C=O,CCCCNC(=O)c1ccc2ccccc2c1,80.0,86400.0,28.0
CCN(CC)C(=O)Oc1ccc(N(C)C)cc1,Cc1ccc(B2OCC(C)(C)CO2)cc1,Cc1ccc(-c2ccc(N(C)C)cc2)cc1,160.0,72000.0,60.0
COc1ccc(-c2ccc3cc(OC(C)=O)ccc3c2)cc1,CCCCc1ccc(B2OB(c3ccc(CCCC)cc3)OB(c3ccc(CCCC)cc3)O2)cc1,CCCCc1ccc(-c2ccc3cc(-c4ccc(OC)cc4)ccc3c2)cc1,110.0,43200.0,72.0
[Li][Zn]([Li])([CH3])([CH3])([CH3])[c]1cccc(OC)c1,COc1ccc2ccccc2c1,COc1cccc(-c2ccc3ccccc3c2)c1,25.0,32400.0,77.0
COc1ccc2ccccc2c1,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2ccc3ccccc3c2)cc1,100.0,57600.0,73.0
CC(=O)c1ccccc1,CC(C)(C)C(=O)Oc1ccc2ccccc2c1,O=C(Cc1ccc2ccccc2c1)c1ccccc1.O=C(c1ccccc1)C(c1ccc2ccccc2c1)c1ccc2ccccc2c1,150.0,86400.0,66.0
COc1cccc2ccccc12,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2cccc3ccccc23)cc1,25.0,86400.0,28.0
[Li][c]1ccc(OC)cc1,COc1cccc2ccccc12,COc1ccc(-c2cccc3ccccc23)cc1,50.0,43200.0,90.0
CCOC(=O)c1ccc(OC(=O)N(CC)CC)cc1,OB(O)c1ccccc1,CCOC(=O)c1ccc(-c2ccccc2)cc1,180.0,600.0,80.0
COc1ccc2ccccc2c1,Cc1cc(C)[c]([Mg][Br])c(C)c1,Cc1cc(C)c(-c2ccc3ccccc3c2)c(C)c1,120.0,57600.0,81.0
CCN(CC)C(=O)Oc1ccc(OC)c2ccccc12,OB(O)c1ccccc1,COc1ccc(-c2ccccc2)c2ccccc12,130.0,86400.0,77.0
C1COCCN1,CC(C)(C)C(=O)Oc1cc2ccccc2c2ccccc12,c1ccc2c(c1)cc(N1CCOCC1)c1ccccc12,80.0,10800.0,80.0
CN(C)C(=O)Oc1ccccc1,Cn1cnc2ccccc21,Cn1c(-c2ccccc2)nc2ccccc21,110.0,43200.0,0.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,CCCCN=C=O,CCCCNC(=O)c1ccc2ccccc2c1,80.0,86400.0,0.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,c1ccc(-c2cncs2)cc1,c1ccc(-c2cnc(-c3ccc4ccccc4c3)s2)cc1,120.0,43200.0,64.0
COc1ccc2ccccc2c1,[Li][c]1ccccc1,c1ccc(-c2ccc3ccccc3c2)cc1,25.0,43200.0,83.0
CC(C)[CH2][Al]([CH2]C(C)C)[c]1ccccc1,CCN(CC)C(=O)Oc1ccc2ccccc2c1,c1ccc(-c2ccc3ccccc3c2)cc1,25.0,86400.0,95.0
COc1ccc2c(c1)CCCC2,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2ccc3c(c2)CCCC3)cc1,60.0,54000.0,81.0
COc1ccc2cc(-c3ccccc3C)ccc2c1,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2ccc3cc(-c4ccccc4C)ccc3c2)cc1,60.0,14400.0,69.0
[Br][Mg][c]1ccccc1,c1ccc(-c2ccc3oc4ccc(-c5ccccc5)cc4c3c2)cc1,Oc1ccc(-c2ccccc2)cc1-c1cc(-c2ccccc2)ccc1-c1ccccc1,80.0,7200.0,75.0
[Br][Mg][c]1ccccc1,COc1ccc(CCN)cc1,NCCc1ccc(-c2ccccc2)cc1,23.0,54000.0,82.0
CCN(CC)C(=O)Oc1ccc(N(C)C)cc1,Cc1ccc(B2OCC(C)(C)CO2)cc1,Cc1ccc(-c2ccc(N(C)C)cc2)cc1,150.0,72000.0,45.0
CC(C)(C)C(=O)Oc1ccc(C(F)(F)F)cc1,CC[Si](CC)(CC)B1OC(C)(C)C(C)(C)O1,CC[Si](CC)(CC)c1ccc(C(F)(F)F)cc1,50.0,30600.0,68.0
COc1ccc2c(c1)CCCC2,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2ccc3c(c2)CCCC3)cc1,60.0,54000.0,15.0
COc1ccc2c(c1)CCCC2,Cc1ccc[c]([Mg][Br])c1,Cc1cccc(-c2ccc3c(c2)CCCC3)c1,65.0,54000.0,89.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,c1ccc(-c2cnco2)cc1,c1ccc(-c2cnc(-c3ccc4ccccc4c3)o2)cc1,120.0,43200.0,82.0
COc1ccc2ccccc2c1,Cc1ccc(-n2cnc3ccccc32)cc1,Cc1ccc(-n2c(-c3ccc4ccccc4c3)nc3ccccc32)cc1,90.0,57600.0,57.0
CN(C)C(=O)Oc1ccccc1,Cn1cnc2ccccc21,Cn1c(-c2ccccc2)nc2ccccc21,110.0,43200.0,0.0
COCOc1ccc(Cc2ccccc2)cc1,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2ccc(Cc3ccccc3)cc2)cc1,120.0,57600.0,72.0
COc1ccc2ccc(OC(=O)C(C)(C)C)cc2c1-c1cccc(OC(=O)C(C)(C)C)c1,O=C=O,COc1ccc2ccc(C(=O)O)cc2c1-c1cccc(OC(=O)C(C)(C)C)c1,80.0,172800.0,78.0
[Li][Zn]([Li])([CH3])([CH3])([CH3])[c]1ccc(N(C)C)cc1,COc1ccc2ccccc2c1,CN(C)c1ccc(-c2ccc3ccccc3c2)cc1,25.0,32400.0,72.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,CCCCN=C=O,CCCCNC(=O)c1ccc2ccccc2c1,80.0,86400.0,16.0
CCO[Si](OCC)(OCC)c1ccc(C)cc1,CN(C)C(=O)Oc1ccc2ccccc2c1,Cc1ccc(-c2ccc3ccccc3c2)cc1,120.0,43200.0,40.0
COc1ccc(B(O)O)cc1,COc1nc(OC)nc(Oc2cc(C)cc(C)c2)n1,COc1ccc(-c2cc(C)cc(C)c2)cc1,110.0,86400.0,87.0
COc1ccc(N(c2ccccc2)c2ccccc2)cc1,Cn1cnc2ccccc21,Cn1c(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)nc2ccccc21,90.0,57600.0,75.0
CC(C)O[PH](=O)OC(C)C,CCCCc1ccc(OC(=O)C(C)(C)C)cc1,CCCCc1ccc(P(=O)(OC(C)C)OC(C)C)cc1,100.0,86400.0,70.0
OB(O)c1ccccc1,CC(C)(C)C(=O)Oc1c2ccccc2cc2ccccc12,c1ccc(-c2c3ccccc3cc3ccccc23)cc1,100.0,21600.0,97.0
CCOc1ccc2ccccc2c1,[CH3][Mg][Br],Cc1ccc2ccccc2c1,80.0,1200.0,92.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,CC[Si](CC)(CC)B1OC(C)(C)C(C)(C)O1,CC[Si](CC)(CC)c1ccc2ccccc2c1,50.0,7200.0,88.0
CC(C)(C)C(=O)Oc1c2ccccc2cc2ccccc12,OB(O)c1cc2ccccc2o1,c1ccc2oc(-c3c4ccccc4cc4ccccc34)cc2c1,120.0,86400.0,16.0
CN(C)C(=O)Oc1cccc2ccccc12,Cn1cnc2ccccc21,Cn1c(-c2cccc3ccccc23)nc2ccccc21,110.0,43200.0,91.0
CC(=O)Oc1ccc2cc(C(C)=O)ccc2c1,c1ccc(B2OB(c3ccccc3)OB(c3ccccc3)O2)cc1,CC(=O)c1ccc2cc(-c3ccccc3)ccc2c1,110.0,43200.0,76.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,CC[Si](CC)(CC)B1OC(C)(C)C(C)(C)O1,CC[Si](CC)(CC)c1ccc2ccccc2c1,50.0,7200.0,20.0
CC(C)(C)[Si](C)(C)Oc1ccc2ccccc2c1,[Li][c]1ccccc1,c1ccc(-c2ccc3ccccc3c2)cc1,25.0,43200.0,71.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,CC[Si](CC)(CC)B1OC(C)(C)C(C)(C)O1,CC[Si](CC)(CC)c1ccc2ccccc2c1,130.0,54000.0,24.0
CC(=O)c1ccccc1,CC(C)(C)C(=O)Oc1ccc2ccccc2c1,O=C(Cc1ccc2ccccc2c1)c1ccccc1.O=C(c1ccccc1)C(c1ccc2ccccc2c1)c1ccc2ccccc2c1,150.0,86400.0,0.0
CCOC(=O)c1ccc(B(O)O)cc1,COc1nc(OC)nc(Oc2ccc(C#N)cc2)n1,CCOC(=O)c1ccc(-c2ccc(C#N)cc2)cc1,110.0,86400.0,80.0
Cc1cc[c]([Mg][Br])cc1,c1ccc2c(c1)oc1ccccc12,Cc1ccc(-c2ccccc2-c2ccccc2O)cc1,80.0,3600.0,1.0
CC(=O)c1cn(C)c2ccccc12,COC(=O)[C@H](Cc1ccc(OC(=O)C(C)(C)C)cc1)N(C(=O)C(C)(C)C)c1ccccc1,COC(=O)[C@H](Cc1ccc(CC(=O)c2cn(C)c3ccccc23)cc1)N(C(=O)C(C)(C)C)c1ccccc1,150.0,86400.0,55.0
COc1ccc2ccccc2c1,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2ccc3ccccc3c2)cc1,100.0,57600.0,37.0
CC(C)[CH2][Al]([CH2]C(C)C)[c]1ccccc1,CCN(CC)C(=O)Oc1ccc2ccccc2c1,c1ccc(-c2ccc3ccccc3c2)cc1,25.0,86400.0,94.0
Cc1cc[c]([Mg][Br])cc1,COc1ccc2cc(O[Si](C)(C)C)ccc2c1,Cc1ccc(-c2ccc3cc(O[Si](C)(C)C)ccc3c2)cc1,60.0,86400.0,53.0
C[Si](C)(C)Oc1ccc2ccccc2c1,[Li][Zn]([Li])([CH3])([CH3])([CH3])[c]1ccccc1,c1ccc(-c2ccc3ccccc3c2)cc1,25.0,43200.0,64.0
CN(C)c1cc[c]([Mg][Br])cc1,FC(F)(F)Oc1ccccc1,CN(C)c1ccc(-c2ccccc2)cc1,120.0,57600.0,83.0
CC(C)(C)C(=O)Oc1ccccc1,CC(C)O[PH](=O)OC(C)C,CC(C)OP(=O)(OC(C)C)c1ccccc1,100.0,86400.0,0.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,CC[Si](CC)(CC)B1OC(C)(C)C(C)(C)O1,CC[Si](CC)(CC)c1ccc2ccccc2c1,50.0,7200.0,21.0
COCOc1cccc(C(F)(F)F)c1,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2cccc(C(F)(F)F)c2)cc1,120.0,57600.0,70.0
CC(C)(C)C(=O)Oc1ccc(-c2ccccc2)cc1,CC(C)O[PH](=O)OC(C)C,CC(C)OP(=O)(OC(C)C)c1ccc(-c2ccccc2)cc1,110.0,165600.0,94.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,CC[Si](CC)(CC)B1OC(C)(C)C(C)(C)O1,CC[Si](CC)(CC)c1ccc2ccccc2c1,50.0,7200.0,10.0
OB(O)c1ccccc1,CC(C)(C)C(=O)Oc1c2ccccc2cc2ccccc12,c1ccc(-c2c3ccccc3cc3ccccc23)cc1,80.0,21600.0,27.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,CC(C)[CH2][Al]([CH2]C(C)C)[c]1ccccc1,c1ccc(-c2ccc3ccccc3c2)cc1,70.0,86400.0,90.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,CCCCN=C=O,CCCCNC(=O)c1ccc2ccccc2c1,80.0,86400.0,21.0
CCN(CC)C(=O)Oc1ccccc1,Cc1ccc(B(O)O)cc1,Cc1ccc(-c2ccccc2)cc1,150.0,72000.0,75.0
CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C,CN(C)C(=O)Oc1ccc2ccccc2c1,CC[C@@H]1C(=O)OC[C@@H]1Cc1cnc(-c2ccc3ccccc3c2)n1C,110.0,43200.0,69.0
CC(=O)c1ccccc1,CC(C)(C)C(=O)Oc1ccc2ccccc2c1,O=C(Cc1ccc2ccccc2c1)c1ccccc1,120.0,43200.0,0.0
CC(C)Oc1ccc2ccccc2c1,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2ccc3ccccc3c2)cc1,60.0,86400.0,98.0
CCN(CC)C(=O)Oc1ccc2ccccc2c1,OB(O)c1ccc(C(F)(F)F)cc1,FC(F)(F)c1ccc(-c2ccc3ccccc3c2)cc1,180.0,600.0,74.0
CC[Si](CC)(CC)Oc1ccc2ccccc2c1,[Li][Zn]([Li])([CH3])([CH3])([CH3])[c]1ccccc1,c1ccc(-c2ccc3ccccc3c2)cc1,25.0,43200.0,54.0
COc1ccc2c(c1)CCCC2,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2ccc3c(c2)CCCC3)cc1,60.0,54000.0,26.0
COc1ccc2ccccc2c1,c1ccc(-n2cnc3ccccc32)cc1,c1ccc(-n2c(-c3ccc4ccccc4c3)nc3ccccc32)cc1,90.0,57600.0,63.0
CCO[Si](OCC)(OCC)c1ccc(C)cc1,CN(C)C(=O)Oc1ccc2ccccc2c1,Cc1ccc(-c2ccc3ccccc3c2)cc1,120.0,43200.0,4.0
COC(=O)c1ccc(OC(=O)C(C)(C)C)cc1,Cc1cc(C)cc(B2OB(c3cc(C)cc(C)c3)OB(c3cc(C)cc(C)c3)O2)c1,COC(=O)c1ccc(-c2cc(C)cc(C)c2)cc1,110.0,43200.0,60.0
COc1ccc2ccccc2c1,Cn1cnc2ccccc21,Cn1c(-c2ccc3ccccc3c2)nc2ccccc21,130.0,57600.0,61.0
CC(C)(C)C(=O)Oc1ccccc1,CC(C)O[PH](=O)OC(C)C,CC(C)OP(=O)(OC(C)C)c1ccccc1,100.0,86400.0,1.0
OB(O)c1ccccc1,CC(C)(C)C(=O)Oc1c2ccccc2cc2ccccc12,c1ccc(-c2c3ccccc3cc3ccccc23)cc1,100.0,21600.0,4.0
CC1(C)COB(B2OCC(C)(C)CO2)OC1,COc1ccc2ccccc2c1,c1ccc2cc(-c3ccc4ccccc4c3)ccc2c1,140.0,43200.0,76.0
CN(C)c1cc[c]([Mg][Br])cc1,COc1ccc2ccccc2c1,CN(C)c1ccc(-c2ccc3ccccc3c2)cc1,60.0,14400.0,77.0
CC(C)(C)OC(=O)Oc1cccc2ccccc12,COc1ccc(B(O)O)cc1,COc1ccc(-c2cccc3ccccc23)cc1,130.0,86400.0,72.0
COC(=O)Oc1ccc(OC)cc1,OB(O)c1ccccc1,COc1ccc(-c2ccccc2)cc1,60.0,86400.0,1.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,CCCCN=C=O,CCCCNC(=O)c1ccc2ccccc2c1,80.0,86400.0,0.0
COc1ccc2ccccc2c1,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2ccc3cc(C)ccc3c2)cc1,60.0,86400.0,83.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,c1ccc2ocnc2c1,c1ccc2cc(-c3nc4ccccc4o3)ccc2c1,120.0,43200.0,0.0
CC(=O)c1ccccc1,CC(C)(C)C(=O)Oc1ccc2ccccc2c1,O=C(Cc1ccc2ccccc2c1)c1ccccc1,110.0,86400.0,40.0
COc1ccc2ccccc2c1,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2ccc3ccccc3c2)cc1,25.0,36000.0,10.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,O=C=NC1CCCCC1,O=C(NC1CCCCC1)c1ccc2ccccc2c1,80.0,86400.0,78.0
COc1ccc2c(c1)CCCC2,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2ccc3c(c2)CCCC3)cc1,105.0,1800.0,72.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,O=C=O,O=C(O)c1ccc2ccccc2c1,80.0,172800.0,71.0
