artifact_id,old_path,object_type,size_bytes,sha256,disposition,artifact_class,origin,new_path,source_license_candidate_id,audited_license_id,audit_evidence_type,audit_evidence_ref,attribution_requirement,share_alike_requirement,redistribution_status_after_license_audit,release_allowlist_status,decision,rationale,license_text_path,next_gate
dataset-artifact-42579d3ff92cf96d54123f2a,processing,dir,0,,excluded,directory-entry,legacy-dataset-workspace:processing,provenance/artifact-inventory.csv#dataset-artifact-42579d3ff92cf96d54123f2a,NOASSERTION,NOASSERTION,directory_metadata_only,,not_applicable,not_applicable,not_selected_for_release,deny,not_selected,Directory entry is provenance metadata only; descendants are audited independently.,,none
dataset-artifact-20b02e9ab187ac0b50191965,reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_morgan_svm/report.md,file,4267,a4f820797f391be6e21a975f78ca1ce3a0d011496bfa4bd11a51e401d4999449,quarantined,run-or-report-pending-relevance-audit,legacy-dataset-workspace:reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_morgan_svm/report.md,intermediate/90-legacy-needs-review/pending-audit/reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_morgan_svm/report.md,NOASSERTION,NOASSERTION,quarantine_no_blanket_license,,unresolved,unresolved,blocked_pending_artifact_audit,deny,quarantined_no_redistribution,"Quarantined legacy material has no blanket release permission; third-party, sensitive-data, relevance, duplication and license questions must be resolved per artifact.",,later-per-artifact-audit
dataset-artifact-c1012778eeb9192613f1de12,reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_morgan_xgb,dir,0,,excluded,directory-entry,legacy-dataset-workspace:reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_morgan_xgb,provenance/artifact-inventory.csv#dataset-artifact-c1012778eeb9192613f1de12,NOASSERTION,NOASSERTION,directory_metadata_only,,not_applicable,not_applicable,not_selected_for_release,deny,not_selected,Directory entry is provenance metadata only; descendants are audited independently.,,none
dataset-artifact-447dac2029bd2ae13a24cc7e,reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_morgan_xgb/metrics_summary.csv,file,360,38e33140d0d6758aba80bf99f317174b15f4a5b2d7f939183757d8946b69ba8a,quarantined,run-or-report-pending-relevance-audit,legacy-dataset-workspace:reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_morgan_xgb/metrics_summary.csv,intermediate/90-legacy-needs-review/pending-audit/reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_morgan_xgb/metrics_summary.csv,NOASSERTION,NOASSERTION,quarantine_no_blanket_license,,unresolved,unresolved,blocked_pending_artifact_audit,deny,quarantined_no_redistribution,"Quarantined legacy material has no blanket release permission; third-party, sensitive-data, relevance, duplication and license questions must be resolved per artifact.",,later-per-artifact-audit
dataset-artifact-01e4b315b339810d37333fb5,reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_morgan_xgb/pictures,dir,0,,excluded,directory-entry,legacy-dataset-workspace:reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_morgan_xgb/pictures,provenance/artifact-inventory.csv#dataset-artifact-01e4b315b339810d37333fb5,NOASSERTION,NOASSERTION,directory_metadata_only,,not_applicable,not_applicable,not_selected_for_release,deny,not_selected,Directory entry is provenance metadata only; descendants are audited independently.,,none
dataset-artifact-f73ba5c19d6d55bca97ece08,reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_morgan_xgb/pictures/scatter_morgan_xgb.png,file,47620,1bef633c9fa30887e1ce2fd1ef45a29d2bd707169c8128895f18b9a692529887,quarantined,run-or-report-pending-relevance-audit,legacy-dataset-workspace:reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_morgan_xgb/pictures/scatter_morgan_xgb.png,intermediate/90-legacy-needs-review/pending-audit/reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_morgan_xgb/pictures/scatter_morgan_xgb.png,NOASSERTION,NOASSERTION,quarantine_no_blanket_license,,unresolved,unresolved,blocked_pending_artifact_audit,deny,quarantined_no_redistribution,"Quarantined legacy material has no blanket release permission; third-party, sensitive-data, relevance, duplication and license questions must be resolved per artifact.",,later-per-artifact-audit
dataset-artifact-671ca1556da33794a05c0899,reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_morgan_xgb/report.html,file,74887,fbbb01304c004bb84c026b9742e170fac15bb57621a7fd81eb6010913e6a7c5b,quarantined,run-or-report-pending-relevance-audit,legacy-dataset-workspace:reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_morgan_xgb/report.html,intermediate/90-legacy-needs-review/pending-audit/reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_morgan_xgb/report.html,NOASSERTION,NOASSERTION,quarantine_no_blanket_license,,unresolved,unresolved,blocked_pending_artifact_audit,deny,quarantined_no_redistribution,"Quarantined legacy material has no blanket release permission; third-party, sensitive-data, relevance, duplication and license questions must be resolved per artifact.",,later-per-artifact-audit
dataset-artifact-5b35c21a6c59ed3e96e9bd81,reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_morgan_xgb/report.md,file,4260,d512e4b44d3869797950f3f2aa0a55f26ba77e8ca3a3498475a3727b2b072826,quarantined,run-or-report-pending-relevance-audit,legacy-dataset-workspace:reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_morgan_xgb/report.md,intermediate/90-legacy-needs-review/pending-audit/reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_morgan_xgb/report.md,NOASSERTION,NOASSERTION,quarantine_no_blanket_license,,unresolved,unresolved,blocked_pending_artifact_audit,deny,quarantined_no_redistribution,"Quarantined legacy material has no blanket release permission; third-party, sensitive-data, relevance, duplication and license questions must be resolved per artifact.",,later-per-artifact-audit
dataset-artifact-8c2098689ff48a9552c76c8f,reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_rdkit2d_autogluon,dir,0,,excluded,directory-entry,legacy-dataset-workspace:reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_rdkit2d_autogluon,provenance/artifact-inventory.csv#dataset-artifact-8c2098689ff48a9552c76c8f,NOASSERTION,NOASSERTION,directory_metadata_only,,not_applicable,not_applicable,not_selected_for_release,deny,not_selected,Directory entry is provenance metadata only; descendants are audited independently.,,none
dataset-artifact-7a5ed76b1e6e089929146226,reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_rdkit2d_autogluon/metrics_summary.csv,file,357,fec3c07d8616dfe0be16805c74026dbd5d49c064346c29fe133285add5aa4437,quarantined,run-or-report-pending-relevance-audit,legacy-dataset-workspace:reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_rdkit2d_autogluon/metrics_summary.csv,intermediate/90-legacy-needs-review/pending-audit/reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_rdkit2d_autogluon/metrics_summary.csv,NOASSERTION,NOASSERTION,quarantine_no_blanket_license,,unresolved,unresolved,blocked_pending_artifact_audit,deny,quarantined_no_redistribution,"Quarantined legacy material has no blanket release permission; third-party, sensitive-data, relevance, duplication and license questions must be resolved per artifact.",,later-per-artifact-audit
dataset-artifact-cc4ec945efb359295e4786fe,reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_rdkit2d_autogluon/pictures,dir,0,,excluded,directory-entry,legacy-dataset-workspace:reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_rdkit2d_autogluon/pictures,provenance/artifact-inventory.csv#dataset-artifact-cc4ec945efb359295e4786fe,NOASSERTION,NOASSERTION,directory_metadata_only,,not_applicable,not_applicable,not_selected_for_release,deny,not_selected,Directory entry is provenance metadata only; descendants are audited independently.,,none
dataset-artifact-389545e8b7fc53eec27867e7,reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_rdkit2d_autogluon/pictures/scatter_rdkit2d_autogluon.png,file,35915,6f0d5bada5d6e9272596f34f6ea6b9e7393547ac4b8a300c936a20c3cde90e44,quarantined,run-or-report-pending-relevance-audit,legacy-dataset-workspace:reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_rdkit2d_autogluon/pictures/scatter_rdkit2d_autogluon.png,intermediate/90-legacy-needs-review/pending-audit/reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_rdkit2d_autogluon/pictures/scatter_rdkit2d_autogluon.png,NOASSERTION,NOASSERTION,quarantine_no_blanket_license,,unresolved,unresolved,blocked_pending_artifact_audit,deny,quarantined_no_redistribution,"Quarantined legacy material has no blanket release permission; third-party, sensitive-data, relevance, duplication and license questions must be resolved per artifact.",,later-per-artifact-audit
dataset-artifact-a4c7f374ac5d980a708a4ada,reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_rdkit2d_autogluon/report.html,file,59347,a6046f4cca529bfb3b4dc4be16f453e53729f147f9d79efbc95d6ce4c14b6f13,quarantined,run-or-report-pending-relevance-audit,legacy-dataset-workspace:reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_rdkit2d_autogluon/report.html,intermediate/90-legacy-needs-review/pending-audit/reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_rdkit2d_autogluon/report.html,NOASSERTION,NOASSERTION,quarantine_no_blanket_license,,unresolved,unresolved,blocked_pending_artifact_audit,deny,quarantined_no_redistribution,"Quarantined legacy material has no blanket release permission; third-party, sensitive-data, relevance, duplication and license questions must be resolved per artifact.",,later-per-artifact-audit
dataset-artifact-1f962427ae14e6ba019e2787,reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_rdkit2d_autogluon/report.md,file,4324,f81e6177529f8fc91f2d236c79a8759594001f4d2248af82645f1c17ffd33bc8,quarantined,run-or-report-pending-relevance-audit,legacy-dataset-workspace:reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_rdkit2d_autogluon/report.md,intermediate/90-legacy-needs-review/pending-audit/reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_rdkit2d_autogluon/report.md,NOASSERTION,NOASSERTION,quarantine_no_blanket_license,,unresolved,unresolved,blocked_pending_artifact_audit,deny,quarantined_no_redistribution,"Quarantined legacy material has no blanket release permission; third-party, sensitive-data, relevance, duplication and license questions must be resolved per artifact.",,later-per-artifact-audit
dataset-artifact-6feb84899d6c1d0481064537,reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_rdkit2d_rf,dir,0,,excluded,directory-entry,legacy-dataset-workspace:reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_rdkit2d_rf,provenance/artifact-inventory.csv#dataset-artifact-6feb84899d6c1d0481064537,NOASSERTION,NOASSERTION,directory_metadata_only,,not_applicable,not_applicable,not_selected_for_release,deny,not_selected,Directory entry is provenance metadata only; descendants are audited independently.,,none
dataset-artifact-25303d3863917444637bf039,reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_rdkit2d_rf/metrics_summary.csv,file,361,daef0467140a75cb71dc1a14ae1ca8a4fa04ccde75b0c4544f99aab36873d046,quarantined,run-or-report-pending-relevance-audit,legacy-dataset-workspace:reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_rdkit2d_rf/metrics_summary.csv,intermediate/90-legacy-needs-review/pending-audit/reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_rdkit2d_rf/metrics_summary.csv,NOASSERTION,NOASSERTION,quarantine_no_blanket_license,,unresolved,unresolved,blocked_pending_artifact_audit,deny,quarantined_no_redistribution,"Quarantined legacy material has no blanket release permission; third-party, sensitive-data, relevance, duplication and license questions must be resolved per artifact.",,later-per-artifact-audit
dataset-artifact-bdef51a57d011f0fc287c16a,reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_rdkit2d_rf/pictures,dir,0,,excluded,directory-entry,legacy-dataset-workspace:reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_rdkit2d_rf/pictures,provenance/artifact-inventory.csv#dataset-artifact-bdef51a57d011f0fc287c16a,NOASSERTION,NOASSERTION,directory_metadata_only,,not_applicable,not_applicable,not_selected_for_release,deny,not_selected,Directory entry is provenance metadata only; descendants are audited independently.,,none
dataset-artifact-13b144275db66870d49ea6de,reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_rdkit2d_rf/pictures/scatter_rdkit2d_rf.png,file,46691,b10f35b80683d7ecd45ce759270cb432c67d98ddf10908114ec3dcdfdb39e012,quarantined,run-or-report-pending-relevance-audit,legacy-dataset-workspace:reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_rdkit2d_rf/pictures/scatter_rdkit2d_rf.png,intermediate/90-legacy-needs-review/pending-audit/reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_rdkit2d_rf/pictures/scatter_rdkit2d_rf.png,NOASSERTION,NOASSERTION,quarantine_no_blanket_license,,unresolved,unresolved,blocked_pending_artifact_audit,deny,quarantined_no_redistribution,"Quarantined legacy material has no blanket release permission; third-party, sensitive-data, relevance, duplication and license questions must be resolved per artifact.",,later-per-artifact-audit
dataset-artifact-b754e6a2e7cfa98ea84edc4e,reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_rdkit2d_rf/report.html,file,73648,e8b524294f20d371148727b68e8d4321e038e5783e572113a28033b207a332f7,quarantined,run-or-report-pending-relevance-audit,legacy-dataset-workspace:reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_rdkit2d_rf/report.html,intermediate/90-legacy-needs-review/pending-audit/reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_rdkit2d_rf/report.html,NOASSERTION,NOASSERTION,quarantine_no_blanket_license,,unresolved,unresolved,blocked_pending_artifact_audit,deny,quarantined_no_redistribution,"Quarantined legacy material has no blanket release permission; third-party, sensitive-data, relevance, duplication and license questions must be resolved per artifact.",,later-per-artifact-audit
dataset-artifact-7d9a85c89ad213b51795a406,reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_rdkit2d_rf/report.md,file,4261,243084a73b6e0f65f7ecd35476c2c3513b84181b629db92cef88c23b24a54c8f,quarantined,run-or-report-pending-relevance-audit,legacy-dataset-workspace:reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_rdkit2d_rf/report.md,intermediate/90-legacy-needs-review/pending-audit/reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_rdkit2d_rf/report.md,NOASSERTION,NOASSERTION,quarantine_no_blanket_license,,unresolved,unresolved,blocked_pending_artifact_audit,deny,quarantined_no_redistribution,"Quarantined legacy material has no blanket release permission; third-party, sensitive-data, relevance, duplication and license questions must be resolved per artifact.",,later-per-artifact-audit
dataset-artifact-b935e19bf568cc84ca9f1e88,reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_rdkit2d_svm,dir,0,,excluded,directory-entry,legacy-dataset-workspace:reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_rdkit2d_svm,provenance/artifact-inventory.csv#dataset-artifact-b935e19bf568cc84ca9f1e88,NOASSERTION,NOASSERTION,directory_metadata_only,,not_applicable,not_applicable,not_selected_for_release,deny,not_selected,Directory entry is provenance metadata only; descendants are audited independently.,,none
dataset-artifact-4fb9ce9abb3858f05e53e73d,reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_rdkit2d_svm/metrics_summary.csv,file,366,7bd78dc43b1e1b35132206191d2471074ffb69fa0140494648831e973dda87d1,quarantined,run-or-report-pending-relevance-audit,legacy-dataset-workspace:reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_rdkit2d_svm/metrics_summary.csv,intermediate/90-legacy-needs-review/pending-audit/reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_rdkit2d_svm/metrics_summary.csv,NOASSERTION,NOASSERTION,quarantine_no_blanket_license,,unresolved,unresolved,blocked_pending_artifact_audit,deny,quarantined_no_redistribution,"Quarantined legacy material has no blanket release permission; third-party, sensitive-data, relevance, duplication and license questions must be resolved per artifact.",,later-per-artifact-audit
dataset-artifact-28d7763764c32233b332cbdf,reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_rdkit2d_svm/pictures,dir,0,,excluded,directory-entry,legacy-dataset-workspace:reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_rdkit2d_svm/pictures,provenance/artifact-inventory.csv#dataset-artifact-28d7763764c32233b332cbdf,NOASSERTION,NOASSERTION,directory_metadata_only,,not_applicable,not_applicable,not_selected_for_release,deny,not_selected,Directory entry is provenance metadata only; descendants are audited independently.,,none
